x,y
7.2054057,3.166161
14.965824,3.8499432
15.753726,4.9037247
12.768978,4.029547
7.79722,3.912658
6.6977553,2.2865481
15.765664,4.911729
1.4812582,-0.119163334
12.051178,4.5878725
5.2087164,2.0589187
12.269409,4.5287786
9.091992,3.040598
1.5068359,-0.123136334
5.838137,1.5776567
5.912767,1.5732067
8.919008,3.283762
12.377665,4.4588046
3.9050448,2.954236
10.349592,2.5185273
12.485649,4.365064
11.841999,4.5352
5.8732185,1.5739158
12.537064,4.312892
3.3277926,2.2270095
8.081368,4.0064425
6.0995092,1.6208847
9.110368,3.0150106
2.0397818,0.030366607
15.894886,4.9768906
7.7408013,3.8707366
7.514577,3.632803
10.673204,2.9248414
9.066027,3.0769415
1.7373633,-0.11920242
7.8976364,3.9685218
12.121068,4.5814166
2.290502,0.29798368
7.7225976,3.8556433
15.341789,4.450853
11.590625,4.3351603
4.89178,2.459534
5.5546227,1.708587
9.242367,2.8366835
12.206763,4.5573287
10.997516,3.4552028
8.851433,3.3771672
6.588684,2.1179183
15.769809,4.914431
15.115619,4.098585
12.01419,4.586419
12.796592,3.9917922
1.3729986,-0.09562338
5.696725,1.6214736
9.040229,3.1132097
11.062157,3.5650406
6.7901673,2.4397786
1.2678474,-0.06604919
6.0791836,1.6116029
1.4866171,-0.12005386
6.9164023,2.6590838
4.706578,2.6794388
13.946736,2.8053536
15.158503,4.1684656
2.0251338,0.018796561
7.1222367,3.023162
15.49565,4.65605
5.917421,1.5733697
13.078071,3.5867512
12.315198,4.5022836
6.4828873,1.9707798
1.6060854,-0.13104993
11.487036,4.214496
2.5072103,0.62703
15.372844,4.495063
4.670416,2.7184422
12.883123,3.8699706
12.384602,4.4534717
6.5405364,2.0487292
1.1502389,-0.03187669
7.015621,2.835106
6.068196,1.6069998
11.686993,4.428377
4.0665464,3.0183458
2.8027244,1.1818858
1.8740317,-0.07434205
5.19405,2.0767455
11.308703,3.9654908
14.718123,3.4510767
2.3892744,0.43776795
9.309196,2.7518425
15.110448,4.090097
2.063518,0.05007939
4.460886,2.9065204
2.7180898,1.0141008
13.800553,2.8353293
8.759362,3.4998815
7.1567993,3.0831318
4.118444,3.0248418
12.25729,4.535005
4.899451,2.4499068
5.9364686,1.5745803
14.812575,3.59858
13.878202,2.8129945
3.2921505,2.1620004
7.424069,3.510155
8.514568,3.7806754
13.771214,2.847468
4.6364884,2.7535086
15.333858,4.4393616
1.8065158,-0.10095955
12.201234,4.559411
14.6963005,3.4182208
7.199829,3.1567245
8.354826,3.9112644
4.6817274,2.706415
14.45888,3.1026115
12.539776,4.310016
14.651516,3.352512
10.554716,2.7560189
15.062597,4.011068
11.612562,4.358072
5.0091443,2.310201
4.7227883,2.6614513
14.115031,2.8354406
2.34862,0.37804246
4.213758,3.0192642
14.434146,3.0750718
15.305141,4.3971167
13.077629,3.5873916
5.9597573,1.5772508
14.748757,3.4980347
1.3733004,-0.09570122
12.217505,4.5530787
12.298139,4.512698
15.325943,4.4278173
1.9596467,-0.027398186
12.62934,4.208596
5.3950143,1.8501954
8.402688,3.8773792
1.5964411,-0.13085914
2.874148,1.3267312
8.877421,3.3414989
14.036055,2.8126688
7.6866975,3.8236904
2.1382008,0.11986804
13.906092,2.808505
6.005831,1.5864058
10.870801,3.2408311
4.44569,2.9171925
6.8881693,2.609359
9.029215,3.1287258
1.3096578,-0.07826481
12.010159,4.586056
15.491756,4.6513205
4.0397687,3.0123222
13.909463,2.8080904
7.328351,3.3666956
4.2911444,2.9985979
6.330551,1.7941287
6.7986355,2.4541905
12.992593,3.711253
3.869333,2.9310946
13.593222,2.9621027
13.920735,2.8069048
13.273174,3.3143883
1.0028833,-0.00037531936
11.152444,3.7164636
11.040341,3.5280383
12.104661,4.5840073
9.8995905,2.3197813
1.3346,-0.08531469
4.0524898,3.0154114
10.256808,2.4387755
9.305145,2.756852
11.965739,4.57939
4.1794086,3.0238512
5.521177,1.7347429
12.048473,4.587881
9.835586,2.3311753
4.1607833,3.0251317
1.5253886,-0.1255599
13.856222,2.817857
14.898183,3.7378116
4.371602,2.962585
12.66958,4.159328
10.620449,2.8472729
5.446341,1.8002203
3.9188695,2.962328
15.1944275,4.2261515
3.3858478,2.329174
3.5676184,2.6130471
14.479656,3.1266177
1.5934848,-0.13077405
10.556718,2.758701
11.401773,4.101223
15.070555,4.0242605
7.270694,3.2746
6.191562,1.6752347
9.993867,2.3210895
6.4667435,1.9499754
11.164114,3.735741
3.546792,2.5836384
2.050059,0.03875546
2.0928385,0.07607541
4.015712,3.005351
10.270337,2.4492266
6.074335,1.6095358
2.201744,0.18844034
11.142505,3.6999831
2.869047,1.3163188
2.2487574,0.24450333
7.372976,3.435171
9.948262,2.317745
7.1860714,3.13334
6.1727533,1.6625068
2.2526767,0.2493778
3.5860863,2.6383884
8.432471,3.8539534
2.714119,1.0063641
4.7848544,2.5900285
9.44196,2.5992928
12.882639,3.8706644
4.6809464,2.7072506
7.3451524,3.3927834
14.881809,3.7108886
2.7670698,1.1105822
13.45725,3.092247
10.583028,2.7945387
12.460342,4.389027
1.8713816,-0.075556815
3.5464191,2.583104
2.3928766,0.44320297
15.467192,4.620883
4.221754,3.0177863
10.206052,2.403277
3.0885477,1.765571
6.2019053,1.682584
9.814732,2.3369968
3.987376,2.995243
14.563022,3.2304788
7.9030576,3.9708393
7.7752886,3.8972445
12.670142,4.158625
13.10792,3.543658
10.29865,2.472416
7.799395,3.9141247
3.0010705,1.5871588
14.365918,3.0052683
1.0594203,-0.009926666
7.1212397,3.021422
9.194974,2.8993464
9.083098,3.0530245
2.9411964,1.4641663
14.994982,3.898526
4.2821283,3.0017264
6.102072,1.622125
11.051177,3.5464308
12.486754,4.3639917
8.256877,3.9652882
6.55379,2.0674202
1.8756396,-0.07359818
15.437885,4.5832634
4.8001013,2.5719306
14.131207,2.8419762
12.292364,4.516078
14.827085,3.621876
6.6279554,2.1768599
12.821509,3.9572084
5.258166,2.0000577
3.90881,2.956488
10.617775,2.8434384
2.8493881,1.2762723
15.624478,4.7967505
12.25787,4.5347147
11.543293,4.2825046
15.463046,4.6156454
15.624686,4.7969513
9.1746,2.9268103
1.7319275,-0.12026651
8.294565,3.947016
1.5676857,-0.12951596
15.916508,4.983864
9.363334,2.6867812
3.6884303,2.7656162
5.688442,1.6254157
3.9148505,2.9600258
12.769596,4.0287094
14.915508,3.7664113
10.215724,2.4095848
8.73493,3.5312405
12.526077,4.3244195
3.4317803,2.4063802
14.587567,3.2631958
10.96868,3.4061408
6.6265492,2.1747127
6.372107,1.8377846
8.756788,3.5032122
13.035858,3.648118
8.866748,3.3561914
12.203374,4.558614
1.2615178,-0.06417427
12.8464155,3.922211
3.106476,1.8017527
2.2435055,0.23801944
13.98881,2.8063557
4.5091867,2.8696969
13.715494,2.875944
1.9117525,-0.05551206
6.5658092,2.0846062
2.973489,1.5305253
8.21048,3.9833076
15.584112,4.7561016
1.4207911,-0.10719403
15.591006,4.7632747
6.4257364,1.8992617
1.931762,-0.044343483
9.136778,2.9784842
14.740951,3.4859803
7.33034,3.369803
11.287916,3.9337041
7.4096932,3.4894485
15.289228,4.3732944
6.4544864,1.9344918
3.4656541,2.4610755
4.6589007,2.7305162
6.380414,1.8469354
11.662206,4.4062696
12.427112,4.418678
8.406279,3.874648
10.847866,3.2026365
10.628822,2.8593414
7.466041,3.5687437
3.7395737,2.820362
11.41171,4.115009
10.209016,2.4051871
13.798424,2.8361433
9.824624,2.3341074
2.0945992,0.07769427
11.34784,4.0239487
9.623287,2.4365578
8.288104,3.950376
10.753624,3.0493333
12.764289,4.0358934
14.206059,2.8803625
9.725194,2.3734562
7.5343914,3.657747
14.172437,2.8614752
12.38928,4.4498196
4.868944,2.4880197
4.3362,2.9801962
5.170344,2.105866
5.995698,1.5839505
8.465962,3.825559
7.247617,3.236729
13.776434,2.845162
9.455435,2.5852277
10.861927,3.2260208
3.2305312,2.0460265
13.756975,2.8540742
9.84595,2.3286653
6.4692636,1.9531926
7.5065403,3.6224818
12.277324,4.524533
11.3860655,4.079135
1.3929787,-0.10065381
5.7218385,1.610426
5.437382,1.8086622
3.0718648,1.73176
14.402677,3.041726
11.367484,4.052556
11.266421,3.9003415
13.228389,3.3744595
13.198015,3.416198
7.519926,3.6396077
6.5004544,1.9939384
8.947007,3.2445495
8.816783,3.4240923
10.167188,2.3801353
9.285199,2.7817788
1.3636291,-0.09317992
9.549467,2.495558
7.456983,3.556342
7.9099026,3.9736621
4.66193,2.727357
5.7028985,1.6186311
11.585801,4.329993
9.860349,2.3256025
9.91937,2.3182583
5.0779924,2.2220542
8.009363,4.0015793
2.7625506,1.1016042
14.180093,2.8655422
2.4849598,0.589609
13.749436,2.8577602
4.0619636,3.0174444
9.294848,2.7696662
1.4814112,-0.11918919
7.487993,3.5982244
8.754976,3.505553
6.987097,2.7844265
5.1691804,2.1073043
1.3811885,-0.09771625
13.1691675,3.4564805
12.696792,4.124867
4.08051,3.0207634
5.7615185,1.5957971
13.251037,3.3438463
4.9647994,2.3670003
8.021829,4.0033436
10.204452,2.4022543
2.2081227,0.19578403
12.337834,4.4874864
9.81211,2.337801
4.141708,3.025554
7.584418,3.7174275
1.6596541,-0.12958273
5.4094048,1.8357975
8.727299,3.5409129
4.664106,2.72508
15.411611,4.548387
6.2572823,1.7260944
4.386912,2.954135
12.905126,3.8383503
10.40799,2.5780435
6.2067413,1.6861049
12.818324,3.9616542
10.459496,2.6361065
14.44454,3.0865047
10.928492,3.3379333
5.7675896,1.5938696
1.8657167,-0.07810631
8.698325,3.5770707
4.2797513,3.0025203
1.9056684,-0.058744952
12.451411,4.3972015
3.8387392,2.9087212
10.028372,2.3270085
12.747728,4.0581455
11.68262,4.424574
13.61048,2.9480627
10.48997,2.67278
7.1443973,3.0616915
15.234945,4.2900424
11.802494,4.51328
1.3653985,-0.09364522
1.9335943,-0.04327953
15.747703,4.899562
13.981267,2.805856
15.606768,4.7793193
11.288414,3.9344718
6.034852,1.5948166
7.9327064,3.9822316
14.290195,2.939061
10.729063,3.0105965
8.739051,3.525992
3.3833401,2.3248634
3.0847006,1.7577856
10.082958,2.3423254
9.464099,2.5763376
4.7510486,2.6294072
6.628224,2.17727
4.527858,2.8543262
11.466578,4.18839
9.694733,2.3899815
6.3490753,1.8131484
7.0087256,2.8228576
11.34287,4.01663
1.8890786,-0.06717673
3.2915804,2.1609476
2.7125716,1.0033532
10.13272,2.362602
8.936336,3.2595212
3.7602973,2.840795
15.312072,4.4074016
14.297732,2.9450963
4.6269293,2.7631028
2.9917443,1.5680193
6.7965164,2.4505792
8.963762,3.2209952
7.6797175,3.817146
5.1851897,2.0875869
12.224493,4.5501695
1.7854297,-0.10746427
11.2844715,3.928391
9.350396,2.7019987
5.540519,1.719371
5.0509953,2.25655
13.85509,2.8181388
8.7131,3.5587466
11.383953,4.076138
5.657773,1.6412783
14.193005,2.8727133
10.806319,3.134242
2.7202792,1.0183722
15.441525,4.588012
4.4126077,2.93885
1.3419266,-0.08733818
7.7937617,3.9103026
10.079081,2.3409977
1.8448217,-0.08695751
4.9357123,2.4040697
14.576803,3.248736
15.499893,4.6611743
12.820067,3.959222
1.2582932,-0.063217774
7.287445,3.3017447
7.6027155,3.7380316
13.917068,2.8072565
14.906163,3.7509725
14.708731,3.436872
11.409441,4.1118746
15.687328,4.853322
12.989626,3.7155824
4.0211577,3.0070586
4.55051,2.8348668
5.4991837,1.753018
4.4934397,2.8821762
15.048009,3.9868417
9.812487,2.3376846
5.87568,1.5737628
2.0695393,0.05526946
14.586649,3.261956
14.360666,3.000284
5.4088316,1.8363653
12.713575,4.103187
10.695657,2.9588952
13.623979,2.9374993
1.280599,-0.06981169
10.955876,3.3843794
2.6180322,0.82384586
10.461902,2.6389406
13.689334,2.891705
1.0756288,-0.013337902
5.633459,1.6552429
11.6359005,4.3813715
8.960677,3.2253363
6.2329,1.7060797
15.5898485,4.762077
9.650486,2.4175625
13.603722,2.9534905
2.169754,0.15287226
13.774143,2.8461661
3.088581,1.7656384
11.420944,4.127689
7.456663,3.555901
11.9683895,4.5799246
2.213738,0.20231721
11.183801,3.7680576
13.203316,3.408862
1.4460242,-0.112594835
8.720216,3.5498366
2.4019835,0.4570447
1.6166747,-0.13110392
8.852821,3.3752708
5.0520973,2.2551396
15.1786995,4.201005
4.335271,2.9806218
6.8034606,2.4624257
12.435169,4.411682
6.8263927,2.5017886
10.297977,2.4718447
13.269477,3.3192742
8.004084,4.0007157
1.73087,-0.120467424
13.464245,3.0847626
1.974986,-0.017385792
13.911649,2.8078363
4.3764796,2.9599469
3.028284,1.6429143
8.256863,3.9652946
4.3741784,2.9611979
7.0349193,2.8693573
5.961261,1.5774684
14.980274,3.8740125
5.2125955,2.0542302
8.493735,3.8004298
8.237318,3.9734938
15.539461,4.707416
6.7826686,2.4270618
3.2497408,2.082632
3.4415836,2.4224114
15.875337,4.9696035
4.9981823,2.3242586
9.102777,3.0255659
2.0790424,0.06361719
8.3470335,3.9163291
7.769638,3.8930905
12.053154,4.5878553
15.558169,4.7282777
12.4498825,4.398586
7.2946687,3.3133557
7.3962326,3.4697778
2.5832455,0.7603138
14.126473,2.8399985
5.5785284,1.6911483
11.857345,4.5427074
2.6291955,0.8445427
15.987451,4.998674
9.410097,2.633667
3.9876688,2.995358
6.6235123,2.1700842
5.573489,1.6947352
7.2541704,3.247538
8.500638,3.7939692
11.296641,3.9471047
12.722317,4.0917735
4.0344214,3.0109003
3.1534054,1.8955541
3.1102054,1.8092567
10.342932,2.5121849
8.532161,3.7634099
11.9373045,4.57256
14.514352,3.1684203
10.422259,2.593621
4.2714458,3.0051908
5.092032,2.2041812
3.5845342,2.636286
3.9724658,2.9890995
7.788819,3.906887
12.347969,4.480504
13.217071,3.3899257
6.6548777,2.2184618
13.80346,2.834236
5.3285756,1.9202358
8.055028,4.006156
15.446585,4.594575
11.271186,3.9077795
10.604263,2.8242185
14.270366,2.9237835
9.266684,2.8052917
1.6741146,-0.1284173
3.1037438,1.7962493
3.3914466,2.3387635
7.3284216,3.3668063
11.998858,4.5848236
3.0516896,1.6907127
14.944055,3.8137333
2.6875627,0.95498866
12.569391,4.2778316
15.878475,4.970836
1.3704661,-0.09496796
4.8928914,2.4581401
10.413046,2.5835176
9.632374,2.4300427
7.1351414,3.0456312
1.7228892,-0.12192014
11.491389,4.21996
10.023967,2.32609
4.3315296,2.982315
8.976043,3.2037024
5.723517,1.6097366
9.283636,2.78375
4.6926155,2.6946874
11.290149,3.937141
15.804729,4.9356103
13.654764,2.9148064
15.101663,4.0756483
9.99195,2.320846
3.6790564,2.7549276
8.832842,3.4024427
11.226685,3.8374586
1.5953506,-0.1308292
3.7458873,2.8266954
8.508004,3.786981
12.116725,4.582166
12.376805,4.459458
9.322917,2.7350173
9.163499,2.9418886
15.551978,4.721447
6.084595,1.6139772
9.802357,2.3409348
14.665732,3.373107
13.325529,3.2467744
12.223204,4.550715
13.622057,2.9389806
8.564539,3.7302904
6.085905,1.6145624
10.050295,2.3322852
13.6178875,2.9422204
3.272845,2.1261284
13.200008,3.4134378
2.6419406,0.86834735
5.901322,1.5730271
12.259203,4.5340447
11.001426,3.4618587
4.949086,2.3870523
2.570776,0.7379131
2.4007983,0.45523486
15.855461,4.9612446
2.326222,0.3464322
5.2505565,2.0089796
11.46945,4.1920977
1.7909025,-0.10585681
5.7198286,1.6112596
14.091824,2.8271704
12.556244,4.2922916
10.863149,3.228057
9.461299,2.5791976
2.6173072,0.8225065
3.3769848,2.3138957
5.080986,2.2182386
2.2638872,0.2634894
5.893946,1.5730778
9.395829,2.6495483
5.8628826,1.5747157
4.4754195,2.895898
3.546219,2.5828173
11.014547,3.4841876
12.781635,4.01232
10.451023,2.6262114
15.189977,4.219053
10.041695,2.330075
4.1721587,3.0244513
4.8107476,2.5591786
13.680643,2.8972714
7.961354,3.9911718
11.1155405,3.6550019
8.898931,3.3117259
9.780407,2.3487973
6.3667564,1.831965
7.7598166,3.885693
3.2696044,2.120064
15.86079,4.9635797
11.974531,4.581097
13.566368,2.9851115
14.955016,3.8319566
6.638015,2.1922946
13.988494,2.806332
3.545199,2.5813532
7.2999587,3.321821
12.705272,4.1139517
8.647535,3.638085
4.5864754,2.8022242
3.8221214,2.8955915
14.327029,2.9697335
8.191332,3.9892738
6.4349914,1.910434
2.0132964,0.0097776195
2.6337185,0.8529697
9.332534,2.7233567
4.0707965,3.019134
8.351499,3.9134429
6.366197,1.8313595
8.102073,4.005465
11.314503,3.9742706
5.0245614,2.290426
10.262529,2.4431453
14.068209,2.820101
1.7746578,-0.110464275
11.002046,3.4629128
7.8418045,3.94047
8.84183,3.3902495
2.1068368,0.089127235
13.765379,2.8501186
11.1036,3.6349714
13.795359,2.8373327
5.51302,1.7414234
8.968847,3.2138379
14.379725,3.0186417
9.034909,3.1207023
4.5582647,2.8280065
2.6940954,0.9675658
15.225627,4.2754703
2.317976,0.33503163
9.30255,2.76007
14.270184,2.9236474
4.020968,3.0070004
8.099667,4.005633
10.192187,2.3946147
13.31034,3.2660737
1.1519259,-0.032337993
1.2157311,-0.05059705
2.614438,0.8172133
10.324177,2.4948275
14.351333,2.991568
12.088398,4.585926
12.668412,4.1607876
5.206876,2.0611472
8.5236635,3.771814
3.7648563,2.8451526
12.167676,4.570496
4.185109,3.023289
15.707739,4.869863
9.126895,2.992116
12.593942,4.2501154
7.0729704,2.936687
11.442512,4.1567907
11.920297,4.567521
7.164506,3.0964067
12.24901,4.539067
4.848026,2.513857
6.5294724,2.0333412
1.9580758,-0.0283958
5.6725335,1.6333969
1.5653789,-0.12935947
15.795797,4.9304647
2.4030137,0.4586194
12.774074,4.0226293
15.902269,4.9794006
11.360829,4.0429225
7.9033804,3.970975
13.70588,2.8815615
15.658026,4.8279896
14.856906,3.6701787
2.7912796,1.1589116
5.104211,2.1887238
11.292348,3.940522
6.659497,2.2256913
4.003641,3.0012963
1.8208289,-0.096060775
12.112476,4.582855
14.578435,3.2509162
15.766899,4.912538
2.8230894,1.222947
9.215585,2.871871
12.918614,3.8188715
1.3416635,-0.08726593
8.3518095,3.9132404
2.0380263,0.028956145
8.535396,3.760178
5.64443,1.6487917
3.1824973,1.952915
11.66782,4.411393
13.652259,2.9165788
12.330495,4.492405
5.301804,1.9499695
11.608377,4.3537755
5.5765777,1.6925312
2.8881276,1.3553087
13.61373,2.9454854
11.204393,3.8015656
14.389549,3.0283926
7.487793,3.5979595
11.625055,4.3706837
2.9766593,1.5370388
7.0309887,2.8623855
1.4211197,-0.10726776
6.685386,2.2666883
1.6824379,-0.12759185
9.681677,2.3976843
15.04422,3.9805417
15.481666,4.6389413
10.348024,2.5170257
15.291679,4.376982
8.173086,3.9941478
9.393983,2.651625
11.62672,4.37234
1.6211425,-0.13107707
7.6995497,3.8354592
11.017817,3.489749
3.3656554,2.2941937
3.0167403,1.6192833
11.134348,3.686415
5.218041,2.0476675
13.95149,2.805249
15.353123,4.4671345
15.042452,3.9776015
4.3379707,2.9793806
6.096651,1.6195194
15.810263,4.9387035
10.571335,2.7784805
10.936101,3.3508232
13.8366785,2.8231533
4.1014304,3.0234616
9.375077,2.6731591
13.521382,3.0267172
3.5078855,2.5264125
6.397446,1.8661276
5.5313225,1.7265967
15.015124,3.9320996
9.380641,2.6667712
8.233228,3.9750981
13.689846,2.8913817
7.054183,2.9034867
13.448958,3.1012197
13.171588,3.4530785
15.230899,4.283725
14.418133,3.0578632
8.573667,3.72065
13.374415,3.1865978
1.7062066,-0.12459785
1.8633918,-0.0791341
8.657308,3.6265953
15.731669,4.8880796
5.7303495,1.606994
12.473238,4.376963
13.189259,3.4283648
2.180729,0.16483675
6.138003,1.6411729
14.030587,2.8116574
13.761369,2.8519862
2.9347026,1.4508253
12.6581,4.173597
2.665231,0.9123088
10.377177,2.5457773
11.975295,4.5812364
2.2837856,0.289148
8.485118,3.8083768
9.735196,2.3684783
5.341723,1.9059362
12.5748205,4.271781
1.0471722,-0.007531416
1.6812166,-0.12772012
7.8444915,3.9419937
13.704728,2.8822484
5.825502,1.5797135
10.390947,2.559962
5.818227,1.5810667
12.968037,3.747075
9.039712,3.113938
2.7533796,1.08343
12.07656,4.586915
6.2732606,1.7399317
8.765998,3.4912663
13.634586,2.929458
7.5556083,3.6836452
14.413321,3.052789
10.976603,3.4196155
13.478049,3.0702295
9.744199,2.3641894
7.5416784,3.6667378
11.935649,4.5721006
4.447378,2.9160292
11.4870615,4.214528
12.658408,4.173217
3.1192605,1.8274441
6.835294,2.5171604
12.104029,4.584094
7.125148,3.0282376
3.591424,2.6455817
1.1539297,-0.032887742
5.6740127,1.6326321
11.837512,4.5328975
8.32676,3.928897
5.0636387,2.2403777
4.333393,2.9814756
14.404221,3.0433176
14.050577,2.8157115
13.027921,3.659691
1.2058948,-0.047705904
2.9892437,1.5628853
1.2854949,-0.07124936
10.847538,3.202091
6.5606766,2.0772398
9.13857,2.9760177
3.3195477,2.2121177
13.7575445,2.8538015
7.7680116,3.891881
15.690584,4.856022
4.318586,2.9879336
3.8389046,2.9088485
7.09409,2.9738762
9.721973,2.3751066
7.4236197,3.5095127
15.253658,4.319069
10.882134,3.2598033
5.691833,1.6237841
15.971272,4.9963894
1.4141982,-0.10569634
2.6350317,0.85542053
7.560858,3.6899214
11.905947,4.562717
9.7033415,2.3851044
14.425787,3.0660272
8.818565,3.4216983
4.5341997,2.8489668
3.5382476,2.5713227
12.224073,4.5503473
3.379026,2.3174245
5.1877575,2.084439
7.138095,3.050761
6.5125613,2.0102072
6.091977,1.6173292
5.0372643,2.274139
7.6923985,3.828956
8.376437,3.8965502
2.0105052,0.007694221
2.5249753,0.6574401
9.418958,2.6239552
11.863564,4.545588
8.390571,3.8864028
4.01295,3.0044563
10.344575,2.513741
2.9860544,1.5563368
15.782504,4.92246
8.267724,3.960359
5.85649,1.575337
10.520447,2.7110891
11.100179,3.6292224
13.250144,3.3450444
8.683824,3.5948126
10.461309,2.6382418
6.5903187,2.1203287
2.0206547,0.015349124
6.660273,2.2269096
4.4340925,2.9250336
14.945432,3.8160224
4.0351734,3.0111048
10.503399,2.689463
5.631497,1.6564224
3.9237978,2.9650955
11.11242,3.6497743
12.045472,4.587869
4.9036574,2.4446158
13.482987,3.065108
7.157424,3.0842094
5.004445,2.3162277
11.906522,4.562919
9.184884,2.912911
4.1097198,3.024225
14.095024,2.8282332
1.8035033,-0.10194055
4.493802,2.8818939
3.7442336,2.8250458
3.010706,1.6069176
2.639805,0.8643463
11.769595,4.492212
9.399616,2.6453044
9.910775,2.3188033
4.880074,2.4741702
7.868453,3.9548073
2.376162,0.418179
14.371376,3.0105076
10.599752,2.8178592
12.523539,4.3270555
15.08025,4.040311
11.145813,3.7054756
13.419908,3.133511
5.4848037,1.7654121
2.5879526,0.76882225
7.1125903,3.006311
12.707247,4.111398
9.63597,2.4275105
5.665537,1.6370759
10.837527,3.185513
15.803555,4.934944
7.9815884,3.9962578
15.5631695,4.7337418
11.269753,3.905545
5.898242,1.5730324
13.15515,3.476252
8.268274,3.9601018
10.962799,3.3961422
6.0399456,1.5965035
6.1975427,1.6794542
2.0754955,0.060479015
2.2407813,0.2346778
2.4488218,0.5304812
9.447196,2.5937934
4.107743,3.0240586
10.054891,2.3335402
9.924468,2.3180199
6.664014,2.2327874
1.0323749,-0.004865478
5.433425,1.8124294
1.0832204,-0.015023479
12.695454,4.126582
2.8971672,1.3738151
4.0134883,3.0046322
5.0034256,2.3175354
6.086489,1.6148248
11.072758,3.5829816
14.331056,2.9732642
11.750901,4.47912
9.595635,2.4574099
6.5643954,2.082573
15.795534,4.9303102
2.4023044,0.4575351
11.539549,4.2781577
7.889127,3.9647381
4.673476,2.7152042
9.665838,2.4075208
1.0487666,-0.007833862
4.5586095,2.8276992
14.693523,3.4140775
10.634955,2.8682418
9.676427,2.4008856
1.112672,-0.022033865
8.387087,3.888942
13.0875845,3.5729833
8.04327,4.005473
7.7372084,3.8678174
1.3225377,-0.081934124
9.254367,2.821123
1.0949776,-0.017736293
8.108138,4.0049787
4.6823134,2.7057877
14.527151,3.1843648
14.80794,3.5911665
2.12933,0.1109638
5.001531,2.3199646
3.8439095,2.9126666
14.484208,3.1319811
4.9403324,2.3981967
4.5494943,2.8357582
8.174149,3.9938858
1.4600898,-0.11536057
2.1456,0.12742102
6.701803,2.2930841
8.383014,3.8918793
9.05479,3.0927236
15.522565,4.6880155
7.573106,3.7043567
10.822064,3.1600277
2.5547,0.70933735
10.673471,2.9252427
4.9552393,2.3792071
13.55567,2.9946644
6.1726217,1.6624209
5.957058,1.5768741
7.72109,3.8543591
7.886885,3.963712
13.79565,2.8372188
12.788515,4.0029
13.329189,3.2421656
5.0524464,2.2546926
1.8584664,-0.08127583
8.6680565,3.6138172
3.3489594,2.264817
5.5473137,1.7141306
13.8912325,2.8106625
3.2753854,2.130874
1.3138881,-0.07947616
3.648923,2.7192256
14.317575,2.9615805
7.2833233,3.2950935
2.4992526,0.61356026
7.085102,2.9580686
14.42358,3.063662
15.099121,4.071463
1.2175953,-0.051146835
10.357802,2.5264738
9.479048,2.5612864
15.29457,4.3813214
1.9443679,-0.036883
10.450741,2.625884
5.5526247,1.7100929
12.940204,3.7875779
9.722451,2.3748605
4.6362596,2.7537398
11.038878,3.5255532
4.3690696,2.963935
5.347728,1.8994741
12.844177,3.9253721
14.440764,3.082328
1.2062968,-0.047823712
8.461403,3.8295488
4.0853205,3.0214818
8.851419,3.377185
13.478887,3.069358
14.252861,2.911029
14.821537,3.612952
12.513961,4.3368983
9.520921,2.5211432
6.1344805,1.6391698
14.551054,3.2148635
6.7149363,2.3144107
10.322953,2.4937215
15.324698,4.425995
14.261603,2.917313
4.612455,2.777381
6.380875,1.847447
12.61316,4.227795
14.663634,3.3700516
9.044535,3.107149
3.9099631,2.9571705
13.155289,3.4760559
15.302315,4.3929048
3.0451086,1.6772906
13.7047825,2.882216
2.370248,0.4094447
5.257079,2.0013285
3.142721,1.8743266
8.901712,3.30786
3.9013855,2.952013
13.903403,2.8088555
4.016618,3.0056405
13.929004,2.8062322
2.000697,0.0005032665
6.031113,1.5936183
12.251639,4.5377936
4.7047224,2.6814783
10.087351,2.343874
13.858972,2.8171852
9.881846,2.321954
10.0120945,2.3238525
1.2294688,-0.054659072
2.4200628,0.48495007
13.556116,2.994262
4.7706065,2.606756
1.1155936,-0.02276635
2.1290183,0.11065411
5.4355426,1.8104107
1.3759216,-0.096375056
4.353607,2.971877
4.0448995,3.0136178
8.732499,3.5343275
2.2475352,0.24298964
4.769501,2.6080463
2.8423123,1.2618952
11.203174,3.7995894
1.9982873,-0.0012323837
1.0331602,-0.0050003943
15.713718,4.874535
10.414742,2.585366
8.013249,4.0021706
12.116594,4.582188
14.484116,3.1318712
10.492764,2.6762257
7.647368,3.7854357
10.614005,2.83805
12.016832,4.586635
15.49333,4.6532354
3.2832963,2.1456037
4.752092,2.6282082
2.3957205,0.44750974
10.387643,2.5565233
3.759763,2.8402812
6.4939384,1.9852865
10.939483,3.3565555
11.251848,3.8774533
11.210596,3.8115945
11.494942,4.2243934
7.566713,3.696858
9.892744,2.3205295
3.0674536,1.7227991
5.2635264,1.993804
7.285801,3.2990937
1.328431,-0.08359305
10.788841,3.1058288
14.0649395,2.8192296
3.8025436,2.8792484
11.503951,4.2355394
12.292544,4.5159736
15.717152,4.8771806
9.5901575,2.461721
13.360145,3.2038448
15.232588,4.286363
2.6372492,0.8595639
4.6146083,2.7752762
8.109989,4.0048122
11.122916,3.6673427
13.363789,3.1994147
7.607584,3.7434
2.9254344,1.431791
4.172401,3.0244331
6.4358325,1.9114572
4.601854,2.7876422
13.970514,2.8053856
1.8375795,-0.08982393
9.325837,2.7314653
13.118565,3.5283713
9.05383,3.0940726
